Mix,Name,CSMILES,Enzyme_name,single_double,CosineScore_single,RT_single,AUC_single,Adduct_single,C-gly_single,MoNA_DB#_single,CosineScore_double,RT_double,AUC_double,Adduct_double,C-gly_double,MoNA_DB#_double
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,73B2,single,0.993,442.94,152527.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,73B3,single_and_double,0.993,439.43,130486.0,M+Glu+H,False,VF-NPL-QEHF002607,0.989,371.03,16719.0,M+2Glu+H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,73B4,single_and_double,0.993,432.7,7552213.0,M+Glu+H,False,VF-NPL-QEHF002607,0.988,371.75,11083.0,M+2Glu+H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,73B5,single_and_double,0.993,426.24,3974770.0,M+Glu+H,False,VF-NPL-QEHF002607,0.859,467.42,65677.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,73C2,single,0.993,428.2,202956.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,73C3,single,0.993,433.27,4025860.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,73C4,single_and_double,0.993,426.16,1778685.0,M+Glu+H,False,VF-NPL-QEHF002607,0.874,465.05,76146.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,73C5,single,0.993,457.84,165267.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,73C6,single,0.993,429.46,1263940.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,73D1,single,0.993,428.08,218246.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,74B1,single_and_double,0.993,428.22,360404.0,M+Glu+H,False,VF-NPL-QEHF002607,0.882,463.12,111530.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,74C1,single_and_double,0.993,428.23,205439.0,M+Glu+H,False,VF-NPL-QEHF002607,0.867,462.18,132101.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,74D1,single,0.993,431.06,162058.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,74F2,single_and_double,0.993,426.83,212906.0,M+Glu+H,False,VF-NPL-QEHF002607,0.878,465.1,108329.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,75B2,single_and_double,0.993,427.85,325758.0,M+Glu+H,False,VF-NPL-QEHF002607,0.867,462.68,220961.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,75C1,single_and_double,0.993,427.96,85683.0,M+Glu+H,False,VF-NPL-QEHF002607,0.873,462.83,108799.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,75D1,single_and_double,0.993,430.27,230150.0,M+Glu+H,False,VF-NPL-QEHF002607,0.878,465.2,110247.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,76C1,single_and_double,0.977,427.18,13955.0,M+Glu+H,False,VF-NPL-QEHF002607,0.869,465.1,45112.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,76C2,single_and_double,0.991,430.12,26718.0,M+Glu+H,False,VF-NPL-QEHF002607,0.883,464.88,166907.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,76C3,single_and_double,0.993,430.03,251888.0,M+Glu+H,False,VF-NPL-QEHF002607,0.875,464.88,95530.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,76C5,single_and_double,0.98,428.15,15270.0,M+Glu+H,False,VF-NPL-QEHF002607,0.883,465.99,383507.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,76D1,single_and_double,0.973,425.63,8312.0,M+Glu+H,False,VF-NPL-QEHF002607,0.885,463.49,58273.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,76E2,single_and_double,0.987,430.05,14241.0,M+Glu+H,False,VF-NPL-QEHF002607,0.88,468.56,177637.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,76E3,single,0.976,427.35,11056.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,76E4,single_and_double,0.993,429.32,988065.0,M+Glu+H,False,VF-NPL-QEHF002607,0.888,465.33,49533.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,76E6,single,0.993,430.12,187698.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,76E7,single_and_double,0.993,430.73,6638907.0,M+Glu+H,False,VF-NPL-QEHF002607,0.874,466.89,53766.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,76E9,single,0.993,436.32,1097189.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,76F1,single,0.993,425.92,5688064.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,76F2,single,0.993,428.56,105291.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,78D1,single_and_double,0.993,429.43,709399.0,M+Glu+H,False,VF-NPL-QEHF002607,0.888,465.0,59180.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,78D2,single_and_double,0.993,428.66,18687755.0,M+Glu+H,False,VF-NPL-QEHF002607,0.991,371.84,27961.0,M+2Glu+H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,78D3,single_and_double,0.993,429.57,680356.0,M+Glu+H,False,VF-NPL-QEHF002607,0.871,465.09,53803.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,79B1,single_and_double,0.993,427.47,6111422.0,M+Glu+H,False,VF-NPL-QEHF002607,0.865,464.78,85114.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,79B10,single,0.993,429.1,5079148.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,79B11,single_and_double,0.993,427.65,444703.0,M+Glu+H,False,VF-NPL-QEHF002607,0.884,463.13,115474.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,79B2,single,0.993,431.13,109263.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,79B3,single,0.993,431.55,161163.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,79B6,single,0.993,428.51,100337.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,79B7,single_and_double,0.982,430.37,9356.0,M+Glu+H,False,VF-NPL-QEHF002607,0.873,465.27,75827.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,79B9,single,0.985,428.65,18319.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,80A2,single_and_double,0.976,425.95,5734.0,M+Glu+H,False,VF-NPL-QEHF002607,0.873,463.8,50723.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,82A1,single,0.993,426.42,2121025.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,84A2,single,0.993,430.23,51529.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,84A3,single_and_double,0.993,430.21,83989.0,M+Glu+H,False,VF-NPL-QEHF002607,0.876,464.71,115053.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,84A4,single,0.993,431.68,174513.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,84B2,single_and_double,0.989,430.48,16108.0,M+Glu+H,False,VF-NPL-QEHF002607,0.869,465.33,124249.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,85A1,single_and_double,0.993,427.72,618027.0,M+Glu+H,False,VF-NPL-QEHF002607,0.867,463.22,62367.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,85A3,single_and_double,0.953,425.42,9603.0,M+Glu+H,False,VF-NPL-QEHF002607,0.872,462.6,131198.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,86A2,single_and_double,0.993,428.29,131007.0,M+Glu+H,False,VF-NPL-QEHF002607,0.876,465.05,61246.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,87A1,single_and_double,0.993,430.13,92915.0,M+Glu+H,False,VF-NPL-QEHF002607,0.85,465.23,35294.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,87A2,single_and_double,0.993,427.93,297674.0,M+Glu+H,False,VF-NPL-QEHF002607,0.876,462.01,512276.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,89A1,single_and_double,0.992,428.33,50072.0,M+Glu+H,False,VF-NPL-QEHF002607,0.868,463.35,85676.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,89A2,single,0.989,430.36,21409.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,89B1,single,0.963,427.05,2683.0,M+Glu+H,False,VF-NPL-QEHF002607,,,,,,
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,90A2,single_and_double,0.993,427.71,224768.0,M+Glu+H,False,VF-NPL-QEHF002607,0.877,462.01,173259.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,90A4,single_and_double,0.993,427.9,127066.0,M+Glu+H,False,VF-NPL-QEHF002607,0.878,462.28,102313.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,91A1,single_and_double,0.993,429.95,244647.0,M+Glu+H,False,VF-NPL-QEHF002607,0.884,464.81,108521.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PEUCENIN,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,91B1,single_and_double,0.993,427.74,1196456.0,M+Glu+H,False,VF-NPL-QEHF002607,0.87,462.22,111843.0,M+2Glu+2H,False,VF-NPL-QEHF002607
1,PODOFILOX,COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,73B3,single,0.936,396.66,23194.0,M+Glu+NH4,False,MoNA041635,,,,,,
1,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,71C2,single,0.946,673.07,986150.0,M+Glu+H,False,VF-NPL-QEHF011232,,,,,,
1,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,71C3,single,0.945,674.64,190216.0,M+Glu+H,False,VF-NPL-QEHF011232,,,,,,
1,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,71D1,single,0.952,680.78,5437366.0,M+Glu+H,False,VF-NPL-QEHF011232,,,,,,
1,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,72B1,single,0.966,680.2,834697.0,M+Glu+H,False,VF-NPL-QEHF011232,,,,,,
1,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,72B3,single,0.915,679.0,37146.0,M+Glu+H,False,VF-NPL-QEHF011232,,,,,,
1,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,72E3,single,0.902,674.85,91834.0,M+Glu+H,False,VF-NPL-QEHF011232,,,,,,
1,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,73B2,single,0.964,678.07,1226876.0,M+Glu+H,False,VF-NPL-QEHF011232,,,,,,
1,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,73B3,single,0.965,679.15,2975178.0,M+Glu+H,False,VF-NPL-QEHF011232,,,,,,
1,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,73B4,single,0.882,676.55,48392.0,M+Glu+H,False,VF-NPL-QEHF004566,,,,,,
1,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,73C3,single,0.896,680.56,23957.0,M+Glu+H,False,VF-NPL-QEHF011232,,,,,,
1,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,73C5,single,0.963,678.43,3812871.0,M+Glu+H,False,VF-NPL-QEHF011232,,,,,,
1,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,73C6,single,0.932,680.49,35055.0,M+Glu+H,False,VF-NPL-QEHF011232,,,,,,
1,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,74B1,single,0.938,671.93,171933.0,M+Glu+H,False,VF-NPL-QEHF011232,,,,,,
1,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,76E6,single,0.933,681.22,61151.0,M+Glu+H,False,VF-NPL-QEHF011232,,,,,,
1,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,76E9,single,0.962,680.03,255208.0,M+Glu+H,False,VF-NPL-QEHF011232,,,,,,
1,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,76F1,single,0.937,680.39,87375.0,M+Glu+H,False,VF-NPL-QEHF011232,,,,,,
1,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,78D2,single,0.956,679.93,188363.0,M+Glu+H,False,VF-NPL-QEHF011232,,,,,,
1,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,79B10,single,0.946,675.09,690191.0,M+Glu+H,False,VF-NPL-QEHF011232,,,,,,
1,POMIFERIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,90A2,single,0.965,677.84,671038.0,M+Glu+H,False,VF-NPL-QEHF011232,,,,,,
1,PRISTIMERIN,C=c1c(O)c(O)cc2c1=CC=C1C2(C)CCC2(C)C3CC(C)(C(=O)OC)CCC3(C)CCC12C,73C5,single,0.959,682.08,63071.0,M+Glu+H,False,VF-NPL-QEHF002643,,,,,,
1,SILIBININ,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,71C1,single,0.977,334.92,117126.0,M+Glu+NH4,False,VF-NPL-QEHF010905,,,,,,
1,SILIBININ,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,71C2,single,0.964,333.78,184758.0,M+Glu+NH4,False,VF-NPL-QEHF010905,,,,,,
1,SILIBININ,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,71D1,single,0.884,338.75,135442.0,M+Glu+H,False,VF-NPL-QEHF010905,,,,,,
1,SILIBININ,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,73C5,single,0.863,338.97,215760.0,M+Glu+H,False,VF-NPL-QEHF010905,,,,,,
1,URSOLIC ACID,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,73C5,double,,,,,,,0.863,502.65,93708.0,M+2Glu+NH4,False,VF-NPL-QTOF000240
2,3-DESHYDROXYSAPPANOL TRIMETHYL ETHER,COc1ccc2c(c1)OCC(Cc1ccc(OC)c(OC)c1)C2O,73C5,single,0.971,439.82,240677.0,M+Glu+Na,False,MoNA041620,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,71B1,single,0.994,406.04,4600056.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,71B2,single_and_double,0.99,408.39,171320.0,M+Glu+H,False,LU080404,0.971,322.68,77738.0,M+2Glu+H,False,CCMSLIB00000848300
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,71B8,single,0.991,405.44,224341.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,71C1,single,0.995,403.47,9713405.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,71C2,single_and_double,0.995,406.66,13150723.0,M+Glu+H,False,LU080404,0.988,367.19,67871.0,M+2Glu+H,False,LU080404
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,71C3,single,0.995,404.36,5115263.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,71C4,single,0.992,404.21,787447.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,71C5,single,0.995,403.68,8263973.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,71D1,single,0.994,406.38,8595266.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,72B1,single,0.994,407.88,9235492.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,72E1,single,0.991,409.3,1591139.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,72E2,single,0.995,403.04,3769881.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,72E3,single,0.984,403.82,10097.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,73B1,single_and_double,0.993,408.14,5522685.0,M+Glu+H,False,LU080404,0.95,371.07,25337.0,M+2Glu+H,False,LU080404
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,73B2,single_and_double,0.995,407.38,10689303.0,M+Glu+H,False,LU080404,0.987,368.33,188269.0,M+2Glu+H,False,LU080404
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,73B3,single_and_double,0.992,408.03,2249200.0,M+Glu+H,False,LU080404,0.985,368.78,59415.0,M+2Glu+H,False,LU080404
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,73B4,single_and_double,0.993,408.87,4956450.0,M+Glu+H,False,LU080404,0.982,369.14,199375.0,M+2Glu+H,False,LU080404
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,73B5,single_and_double,0.994,411.02,10108754.0,M+Glu+H,False,LU080404,0.98,369.68,34644.0,M+2Glu+H,False,LU080404
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,73C2,single,0.991,406.41,121486.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,73C3,single,0.992,408.57,377637.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,73C4,single,0.993,405.78,2744959.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,73C5,single,0.995,404.72,14565820.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,73C6,single,0.993,407.61,9515142.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,73D1,single,0.994,406.99,3398915.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,74C1,single,0.991,405.69,301395.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,74D1,single,0.994,408.38,2010206.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,74F2,single,0.992,429.02,46377.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,75B2,single,0.991,398.88,724606.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,75D1,single,0.994,406.48,7842074.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,76C1,single,0.994,406.45,2005636.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,76C2,single,0.995,408.05,193102.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,76C3,single,0.991,407.14,1300264.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,76D1,single,0.991,403.94,129399.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,76E2,single,0.994,407.53,640786.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,76E3,single,0.992,408.34,126296.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,76E4,single,0.992,406.81,1357196.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,76E6,single,0.992,407.79,2203383.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,76E7,single,0.993,409.14,927050.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,76E9,single_and_double,0.992,408.11,1147771.0,M+Glu+H,False,LU080404,0.979,398.82,25685.0,M+2Glu+H,False,LU080404
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,76F1,single_and_double,0.991,408.24,1266811.0,M+Glu+H,False,LU080404,0.981,369.51,30859.0,M+2Glu+H,False,LU080404
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,76F2,single,0.991,406.68,165893.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,78D1,single,0.994,407.77,399642.0,M+Glu+H,False,LU080404,,,,,,
2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,78D2,single_and_double,0.994,407.69,15759532.0,M+Glu+H,False,LU080404,0.99,397.76,152864.0,M+2Glu+H,False,LU080404
