Enzyme_name,Name,CSMILES,AUC,AUC_binary
72B1,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,9235492.0,1
72E1,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,1591139.0,1
72E2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,3769881.0,1
72E3,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,10097.0,1
73B1,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,5522685.0,1
73B2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,10689303.0,1
73B3,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,2249200.0,1
73B4,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,4956450.0,1
73B5,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,10108754.0,1
73C2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,121486.0,1
73C3,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,377637.0,1
73C4,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,2744959.0,1
73C5,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,14565820.0,1
73C6,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,9515142.0,1
73D1,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,3398915.0,1
74C1,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,301395.0,1
74D1,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,2010206.0,1
74F2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,46377.0,1
75B2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,724606.0,1
75D1,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,7842074.0,1
76C1,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,2005636.0,1
76C2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,193102.0,1
76C3,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,1300264.0,1
76D1,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,129399.0,1
76E2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,640786.0,1
76E3,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,126296.0,1
76E4,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,1357196.0,1
76E6,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,2203383.0,1
76E7,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,927050.0,1
76E9,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,1147771.0,1
76F1,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,1266811.0,1
76F2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,165893.0,1
78D1,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,399642.0,1
78D2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,15759532.0,1
78D3,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,284456.0,1
79B1,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,1572043.0,1
79B10,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,6248479.0,1
79B2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,403455.0,1
79B3,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,21218.0,1
79B6,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,47826.0,1
79B7,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,183076.0,1
79B8,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,56981.0,1
79B9,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,112321.0,1
80A2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,3050.0,1
82A1,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,183008.0,1
84A1,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,347876.0,1
84A2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,765749.0,1
84A3,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,11335913.0,1
84A4,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,4302667.0,1
84B2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,592019.0,1
85A1,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,1913859.0,1
86A2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,17663.0,1
87A1,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,770934.0,1
89A2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,194890.0,1
90A2,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,6388985.0,1
90A4,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,1047159.0,1
91A1,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,581943.0,1
91B1,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,2047285.0,1
ALG14LP,CHRYSIN,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,11438.0,1
71B1,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,176283.0,1
71C2,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,4016458.0,1
71C3,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,4220128.0,1
71C4,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,1326280.0,1
71C5,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,7269543.0,1
71D1,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,1467885.0,1
72B1,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,256418.0,1
72E1,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,68537.0,1
72E2,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,108595.0,1
73B1,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,1005380.0,1
73B2,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,1133593.0,1
73B3,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,518742.0,1
73B4,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,892465.0,1
73B5,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,3105310.0,1
73C4,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,405161.0,1
73C5,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,1990157.0,1
73C6,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,45669.0,1
73D1,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,216878.0,1
74C1,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,83543.0,1
74F2,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,97317.0,1
75B2,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,219090.0,1
75D1,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,279574.0,1
78D2,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,3326136.0,1
79B1,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,66383.0,1
79B10,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,592711.0,1
84A3,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,214534.0,1
84B2,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,54127.0,1
90A2,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,1063546.0,1
90A4,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,366989.0,1
91B1,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,587677.0,1
71B1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,500027.0,1
71B2,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,605454.0,1
71B8,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,738399.0,1
71C1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,116898.0,1
71C2,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,2089835.0,1
71C3,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,8701.0,1
71C4,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,1278164.0,1
71C5,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,9435.0,1
71D1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,2449679.0,1
72B1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,1016256.0,1
72E1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,236841.0,1
72E2,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,164875.0,1
72E3,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,47971.0,1
73B1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,1631138.0,1
73B2,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,2933129.0,1
73B3,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,990071.0,1
73B4,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,1759254.0,1
73B5,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,986283.0,1
73C2,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,152914.0,1
73C3,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,411968.0,1
73C4,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,111688.0,1
73C5,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,2474328.0,1
73C6,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,659332.0,1
73D1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,343841.0,1
74C1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,32453.0,1
74D1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,341603.0,1
74F2,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,849482.0,1
75B2,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,1270767.0,1
75D1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,194318.0,1
76C1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,72255.0,1
76C2,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,5927.0,1
76C3,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,35368.0,1
76E2,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,17388.0,1
76E3,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,22232.0,1
76E4,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,29186.0,1
76E6,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,198787.0,1
76E7,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,459293.0,1
76E9,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,267319.0,1
76F1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,278298.0,1
76F2,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,15162.0,1
78D1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,1918550.0,1
78D2,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,4323140.0,1
78D3,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,1030637.0,1
79B1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,587366.0,1
79B10,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,235395.0,1
79B2,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,14772.0,1
79B3,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,37987.0,1
79B6,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,282026.0,1
79B7,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,8498.0,1
79B8,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,63550.0,1
79B9,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,21670.0,1
80A2,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,305280.0,1
82A1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,312705.0,1
84A1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,82881.0,1
84A2,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,56574.0,1
84A3,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,1198948.0,1
84A4,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,778416.0,1
84B2,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,21192.0,1
85A1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,138936.0,1
86A2,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,258338.0,1
87A1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,201432.0,1
89A2,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,34213.0,1
89B1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,177329.0,1
90A2,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,647916.0,1
90A4,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,155291.0,1
91A1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,211052.0,1
91B1,GALANGIN,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,370588.0,1
71B2,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,53235.0,1
71D1,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,422302.0,1
72E1,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,225976.0,1
72E3,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,231422.0,1
73B2,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,234708.0,1
73B3,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,28336.0,1
73C3,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,23987.0,1
73C4,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,22619.0,1
76D1,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,27535.0,1
76E7,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,215779.0,1
76E9,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,199652.0,1
76F1,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,48371.0,1
78D1,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,176389.0,1
78D2,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,126175.0,1
78D3,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,559282.0,1
79B1,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,91893.0,1
80A2,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,123793.0,1
84B2,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,39245.0,1
86A2,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,66145.0,1
90A4,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,79958.0,1
91B1,"HAEMATOMMIC ACID, ETHYL ESTER",CCOC(=O)c1c(C)cc(O)c(C=O)c1O,50259.0,1
71B1,LOBELINE,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,6868.0,1
71C2,LOBELINE,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,23555.0,1
71C3,LOBELINE,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,625735.0,1
71C5,LOBELINE,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,820452.0,1
71D1,LOBELINE,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,22004.0,1
73C5,LOBELINE,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,73204.0,1
79B10,LOBELINE,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,8909.0,1
71B2,LUPEOL,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,0
71C3,LUPEOL,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,0
71C4,LUPEOL,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,0
71C5,LUPEOL,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,0
73B3,LUPEOL,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,0
73B4,LUPEOL,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,0
73C5,LUPEOL,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,0
75B2,LUPEOL,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,0
76E4,LUPEOL,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,0
76E9,LUPEOL,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,0
79B8,LUPEOL,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,0
75D1,OLEANOIC ACID,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,219113.0,1
71D1,OSAJIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)cc4)c(=O)c3c1O)C=CC(C)(C)O2,133397.0,1
73B3,OSAJIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)cc4)c(=O)c3c1O)C=CC(C)(C)O2,80690.0,1
73C5,OSAJIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)cc4)c(=O)c3c1O)C=CC(C)(C)O2,2710824.0,1
74F2,OSAJIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)cc4)c(=O)c3c1O)C=CC(C)(C)O2,301234.0,1
90A2,OSAJIN,CC(C)=CCc1c2c(c3occ(-c4ccc(O)cc4)c(=O)c3c1O)C=CC(C)(C)O2,1623931.0,1
71B1,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,7758724.0,1
71B2,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,2205270.0,1
71B8,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,476110.0,1
71C1,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,5297810.0,1
71C2,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,5390304.0,1
71C3,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,5213039.0,1
71C4,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,6897701.0,1
71C5,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,598809.0,1
71D1,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,933510.0,1
72B1,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,4569653.0,1
72E1,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,378868.0,1
72E2,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,2846289.0,1
72E3,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,3482150.0,1
73B1,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,3393454.0,1
73B2,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,2635868.0,1
73B3,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,2571699.0,1
73B4,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,2548916.0,1
73B5,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,3244808.0,1
73C2,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,194312.0,1
73C3,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,619026.0,1
73C4,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,154936.0,1
73C5,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,9744373.0,1
73C6,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,816271.0,1
73D1,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,200739.0,1
74C1,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,1319549.0,1
74D1,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,548967.0,1
74F2,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,188530.0,1
75B2,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,73970.0,1
75D1,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,57836.0,1
76C1,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,7928.0,1
76C2,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,6320.0,1
76C3,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,7335.0,1
76D1,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,7624.0,1
76E2,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,24067.0,1
76E4,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,77774.0,1
76E6,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,363145.0,1
76E7,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,304019.0,1
76E9,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,2339994.0,1
76F1,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,2451963.0,1
76F2,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,129145.0,1
78D1,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,151209.0,1
78D2,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,6440409.0,1
78D3,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,113376.0,1
79B1,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,605707.0,1
79B10,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,73455.0,1
79B2,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,23930.0,1
79B6,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,102824.0,1
79B8,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,62796.0,1
79B9,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,5815.0,1
82A1,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,330829.0,1
84A2,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,10193.0,1
84A3,PRENYLETIN,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,211099.0,1
